Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;PRODAW__Wert_der_zum_Absatz_bestimmten_Produktion__EUR;PRO005__Menge_der_zum_Absatz_bestimmten_Produktion_(BM)__Anzahl;PRO006__Gewicht_der_zum_Absatz_bestimmten_Produktion__t;PRO007__Gewicht_der_zum_Absatz_bestimmten_Produktion__kg;PRO008__Menge_der_zum_Absatz_bestimmten_Produktion__Stück;PRO009__Menge_der_Gesamtproduktion_(BM)__Anzahl;PRO010__Gewicht_der_Gesamtproduktion__t;PRO011__Gewicht_der_Gesamtproduktion__kg;PRO012__Menge_der_Gesamtproduktion__Stück;UNT006__Unternehmen_mit_zum_Absatz_bestimmter_Produktion__Anzahl;UNT005__Unternehmen_mit_Produktion__Anzahl
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-192039000;Kohlenwasserstoffe, gasf., verflüss., a.n.g.  (TJ);199598000;97095;393344;-;-;.;2054656;-;-;6;6
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-192041000;Vaselin, Paraffin, mikrokristallines Erdölwachs;300306000;-;332633;-;-;-;332633;-;-;9;9
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-192042004;Petrolkoks (bestehend a.Kohlenst. 90 bis 95%) (TJ);98049000;46699;1485663;-;-;.;.;-;-;7;8
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-192042005;Bitumen aus Erdöl;592661000;-;3987461;-;-;-;.;-;-;17;18
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-192042007;And. Rückstände a.Erdöl o.Öl a.bitumin.Mineralien;159580000;-;919867;-;-;-;.;-;-;13;13
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-199999000;Veredlung v. Kokerei-, Mineralölverarb.erzeugnisse;.;-;-;-;-;-;-;-;-;3;-
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201111200;Argon                                    (1000 m3);94516000;242356;-;-;-;242356;-;-;-;10;10
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201111300;Edelgase (ohne Argon)                    (1000 m3);.;.;-;-;-;.;-;-;-;1;1
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201111500;Wasserstoff                              (1000 m3);208917000;2030277;-;-;-;4530899;-;-;-;18;22
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201111600;Stickstoff                               (1000 m3);301236000;.;-;-;-;6745630;-;-;-;11;12
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201111700;Sauerstoff                               (1000 m3);305989000;.;-;-;-;6024222;-;-;-;10;10
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201112300;Kohlenstoffdioxid;51338000;-;629301;-;-;-;1120073;-;-;11;12
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201112500;Schwefeltrioxid, Diarsentrioxid;.;-;.;-;-;-;.;-;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201112700;Stickstoffoxide;.;-;.;-;-;-;.;-;-;1;1
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201112900;Andere anorgan. Sauerstoffverbindung d. Nichtmet.;38629000;-;.;-;-;-;474987;-;-;6;6
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201113000;Flüssige Luft, Pressluft;.;-;.;-;-;-;2342537;-;-;4;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201211300;Zinkoxid, Zinkperoxid;120222000;-;68038;-;-;-;68038;-;-;7;7
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201211500;Titanoxide                                (t-TiO2);1011538000;.;-;-;-;376016;-;-;-;6;7
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201212000;Chromoxide, -hydroxide, Manganoxide, Bleioxide;114239000;-;47463;-;-;-;47463;-;-;9;9
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201219100;Eisenoxide,-hydroxide, Erdpigmente, >=70GHT Fe203;310079000;-;250973;-;-;-;397665;-;-;10;10
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201219350;Cobaltoxide u. -hydroxide, handelsübl. Cobaltoxide;.;-;-;.;-;-;-;.;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201219500;Lithiumoxid, -hydroxid, Vanadiumoxide, -hydroxide;29697000;-;.;-;-;-;.;-;-;4;4
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201219730;Molybdänoxide und Molybdänhydroxide;.;-;.;-;-;-;.;-;-;3;3
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201219750;Antimonoxide;-;-;-;-;-;-;-;-;-;-;-
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201219900;Andere anorganische Basen, u.a. Metalloxide;197635000;-;.;-;-;-;61661;-;-;16;16
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201221100;Dispersionsfarbstoffe und Zubereitungen;1649000;-;.;-;-;-;613;-;-;7;8
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201221200;Säurefarbstoffe, Beizenfarbstoffe, Zubereitungen;5066000;-;.;-;-;-;798;-;-;12;14
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201221300;Basische Farbstoffe und Zubereitungen;.;-;.;-;-;-;.;-;-;5;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201221400;Direktfarbstoffe und Zubereitungen;7463000;-;.;-;-;-;3091;-;-;12;12
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201221500;Küpenfarbstoffe, Reaktivfarbstoffe,organ. Pigmente;812723000;-;66775;-;-;-;71262;-;-;26;26
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201221600;Synthet. organ. Erzeugn. als fluoresz. Aufheller;.;-;.;-;-;-;.;-;-;8;8
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201221700;Farblacke, Zubereitungen auf Grundl. v. Farblacken;24560000;-;2702;-;-;-;2702;-;-;7;7
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201222550;Pflanzliche Gerbstoffauszüge, Tannine u.ihre Salze;.;-;-;-;-;-;-;-;-;1;1
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201222700;Farbmittel pflanzl., tier. Ursprungs u. Zubereit.;69473000;-;.;-;-;-;9332;-;-;8;8
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201223300;Synthetische organische Gerbstoffe;24869000;-;.;-;-;-;22727;-;-;4;4
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201223500;Anorganische Gerbstoffe, Gerbstoffzubereitungen;35665000;-;.;-;-;-;33600;-;-;4;4
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201224150;Pigmente,Zubereit.m.Titandioxid >=80GHT   (t-TiO2);40430000;.;-;-;-;7745;-;-;-;10;11
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201224190;Pigmente,Zubereit.m.Titandioxid <80GHT    (t-TiO2);313273000;39412;-;-;-;39482;-;-;-;21;22
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201224501;Pigmente,Zuber.,a.d.Grundl.v.Chrom- u.Cadmiumverb.;17523000;-;.;-;-;-;1824;-;-;9;10
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201224503;Masterbatches, schwarz oder weiß;43597000;-;.;-;-;-;32793;-;-;10;10
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201224504;Masterbatches, bunt;155459000;-;.;-;-;-;22791;-;-;13;14
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201224505;Masterbatches, a.n.g.;242498000;-;66033;-;-;-;66033;-;-;7;7
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201224509;Ultramarin, Lithopone u.a. Pigmente, Zubereitungen;247135000;-;129520;-;-;-;.;-;-;17;17
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201311000;Uran,Verbindungen,Plutonium,seine Verbind.,Legier.;.;-;-;.;-;-;-;.;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201312000;Uran,Verbindungen,Thorium, seine Verbind., Legier.;-;-;-;-;-;-;-;-;-;-;-
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201313000;And.radioakt.Elemente, Isotope, Verbindungen (GBq);.;.;-;-;-;.;-;-;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201314000;Nicht bestrahlte Brennstoffelemente (EURATOM);.;-;-;.;-;-;-;.;-;1;1
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201321110;Chlor;424278000;-;2228307;-;-;-;3710384;-;-;6;8
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201321160;Jod, Fluor, Brom;.;-;-;-;-;-;-;-;-;1;1
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201321200;Sublimierter,gefällter Schwefel,kolloider Schwefel;46211000;-;991247;-;-;-;991247;-;-;12;12
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201321300;Kohlenstoff (Industrieruß u.a. Formen, a.n.g.);377762000;-;.;-;-;-;512709;-;-;8;9
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201321400;Bor, Tellur;.;-;.;-;-;-;.;-;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201321500;Silicium;564737000;-;.;-;-;-;.;-;-;6;6
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201321800;Phosphor, Arsen, Selen;27746000;-;1005;-;-;-;1005;-;-;4;4
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201322350;Chloride und Chloridoxide des Phosphors;51768000;-;.;-;-;-;110003;-;-;5;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201322370;Halogenide und Halogenoxide der Nichtmetalle;132695000;-;.;-;-;-;147788;-;-;5;6
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201322600;Sulfide der Nichtmetalle;.;-;.;-;-;-;.;-;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201323000;Alkali-, Erdalkali- u.a. Seltenerdmetalle, Quecks.;.;-;.;-;-;-;.;-;-;3;3
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324130;Chlorwasserstoff (Salzsäure)               (t-HCl);48139000;952687;-;-;-;1833461;-;-;-;25;27
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324150;Chloroschwefelsäure;.;-;.;-;-;-;.;-;-;1;1
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324341;Schwefelsäure                            (t-H2SO4);118729000;1810959;-;-;-;2807343;-;-;-;28;30
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324342;Oleum                                    (t-H2SO4);14685000;147259;-;-;-;456902;-;-;-;4;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324530;Diphosphorpentaoxid                       (t-P2O5);.;.;-;-;-;.;-;-;-;1;1
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324550;Phosphorsäure und Polyphosphorsäuren      (t-P2O5);26683000;.;-;-;-;20375;-;-;-;12;13
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324600;Boroxide, Borsäuren, andere anorganische Säuren;45781000;-;.;-;-;-;87325;-;-;8;9
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324730;Fluorwasserstoff (Flusssäure)               (t-HF);119672000;72242;-;-;-;87088;-;-;-;10;10
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324750;Siliciumdioxid                            (t-SiO2);509387000;187950;-;-;-;203759;-;-;-;17;18
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201324770;Schwefeldioxid                             (t-SO2);.;.;-;-;-;.;-;-;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201325250;Natriumhydroxid, fest (Ätznatron)         (t-NaOH);.;.;-;-;-;.;-;-;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201325270;Natriumhydroxid i.wässr.Lsg.(Natronlauge) (t-NaOH);827504000;2694872;-;-;-;3154683;-;-;-;20;20
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201325300;Kaliumhydroxid (Ätzkali)                   (t-KOH);70221000;.;-;-;-;.;-;-;-;7;9
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201325500;Peroxide des Natriums oder des Kaliums;-;-;-;-;-;-;-;-;-;-;-
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201325600;Magnesiumhydroxid, -peroxid, Oxide, Hydroxide;12811000;-;4047;-;-;-;4047;-;-;7;7
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201325700;Aluminiumhydroxid                        (t-Al2O3);497369000;676245;-;-;-;1375820;-;-;-;12;12
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201325800;Hydrazin,Hydroxylamin u. ihre anorganischen Salze;.;-;26713;-;-;-;190009;-;-;4;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201331100;Fluoride, Fluorosilicate, Fluoroaluminate    (t-F);156199000;24337;-;-;-;24337;-;-;-;11;11
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201331300;Chloride (ohne Ammoniumchlorid);140444000;-;729351;-;-;-;844813;-;-;26;27
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201331500;Chloridoxide, Chloridhydroxide d.Kupfers u.a. Met.;.;-;.;-;-;-;.;-;-;3;3
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201331700;Bromide und Bromidoxide, Jodide und Jodidoxide;22898000;-;517;-;-;-;.;-;-;4;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201332300;Hypochlorite,handelsübl. Calciumhypochlorit (t-Cl);.;.;-;-;-;.;-;-;-;3;4
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201332500;Chlorate, Perchlorate, Bromate, Perbromate, Jodate;.;-;73;-;-;-;73;-;-;4;4
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201341150;Sulfide, Polysulfide, Dithionite und Sulfoxylate;170415000;-;120902;-;-;-;140899;-;-;11;12
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201341340;Sulfite;72703000;-;.;-;-;-;202730;-;-;4;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201341350;Thiosulfate;.;-;.;-;-;-;.;-;-;4;4
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201341510;Barium- oder Aluminiumsulfate;15954000;-;.;-;-;-;136463;-;-;8;10
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201341570;Andere Sulfate;109835000;-;430293;-;-;-;549262;-;-;22;23
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201341730;Alaune;.;-;.;-;-;-;.;-;-;2;2
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201341750;Peroxosulfate (Persulfate);.;-;.;-;-;-;.;-;-;4;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201342100;Nitrate                                      (t-N);16324000;.;-;-;-;17922;-;-;-;11;11
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201342200;Phosphinate(Hypophosphite),Phosphonate (Phosphite);3089000;-;.;-;-;-;719;-;-;5;6
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201342300;Mononatriumdihydrogen-,Dinatriumhydrog.ph.(t-P2O5);27392000;4534;-;-;-;4534;-;-;-;5;5
42131;Vierteljährliche Produktionserhebung i.Verarb.Gew.;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;GP19A9;GP2019 (9-Steller (Arten));GP19-201342400;Calciumhydrogenorthophos.(Dicalciumphos.) (t-P2O5);.;.;-;-;-;.;-;-;-;3;3
